time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2020-07-28,2.0,29.6,22.0,25.3,31.8,24.8,27.3,2020-07-28T05:56,2020-07-28T20:24,0.0,0.0,0.0,0.0,21.3,33.1,30.0,25.93,5.71
2020-07-29,0.0,32.3,21.6,26.4,33.0,23.7,27.9,2020-07-29T05:57,2020-07-29T20:23,0.0,0.0,0.0,0.0,20.8,33.8,43.0,27.06,6.46
2020-07-30,1.0,30.3,22.5,25.9,31.5,24.9,27.4,2020-07-30T05:58,2020-07-30T20:22,0.0,0.0,0.0,0.0,24.5,38.5,46.0,26.52,6.06
2020-07-31,2.0,30.0,22.4,25.7,32.0,24.6,27.7,2020-07-31T05:59,2020-07-31T20:21,0.0,0.0,0.0,0.0,20.9,33.5,45.0,25.75,5.58
2020-08-01,1.0,29.9,21.3,25.4,32.4,23.7,27.2,2020-08-01T06:00,2020-08-01T20:20,0.0,0.0,0.0,0.0,26.1,38.2,47.0,24.63,5.55
2020-08-02,0.0,28.3,22.1,24.9,27.5,22.3,23.9,2020-08-02T06:01,2020-08-02T20:19,0.0,0.0,0.0,0.0,30.0,47.9,58.0,25.68,6.77
2020-08-03,1.0,27.4,21.6,24.3,26.8,21.4,23.3,2020-08-03T06:02,2020-08-03T20:18,0.0,0.0,0.0,0.0,29.3,46.4,53.0,26.1,6.49
2020-08-04,1.0,28.3,22.0,24.7,29.7,22.8,25.1,2020-08-04T06:03,2020-08-04T20:17,0.0,0.0,0.0,0.0,25.6,40.7,41.0,25.46,5.98
2020-08-05,1.0,28.3,22.0,24.7,28.5,22.2,24.6,2020-08-05T06:04,2020-08-05T20:15,0.0,0.0,0.0,0.0,26.4,41.0,46.0,25.79,6.19
2020-08-06,1.0,29.1,22.6,25.3,31.1,23.6,26.1,2020-08-06T06:05,2020-08-06T20:14,0.0,0.0,0.0,0.0,25.5,42.8,45.0,24.72,5.86
2020-08-07,1.0,30.9,22.6,26.1,33.3,24.0,27.4,2020-08-07T06:06,2020-08-07T20:13,0.0,0.0,0.0,0.0,23.0,37.8,42.0,25.48,6.0
2020-08-08,1.0,30.5,23.3,26.2,33.0,25.4,27.9,2020-08-08T06:07,2020-08-08T20:12,0.0,0.0,0.0,0.0,31.4,49.7,37.0,22.85,5.46
2020-08-09,53.0,29.1,24.3,26.0,29.2,25.3,26.3,2020-08-09T06:08,2020-08-09T20:10,0.7,0.7,0.0,1.0,32.7,54.4,38.0,18.47,5.12
2020-08-10,1.0,29.3,23.3,25.8,28.5,25.3,26.6,2020-08-10T06:09,2020-08-10T20:09,0.0,0.0,0.0,0.0,24.6,41.0,30.0,21.65,5.42
2020-08-11,0.0,29.4,22.6,25.8,29.1,24.8,26.7,2020-08-11T06:10,2020-08-11T20:08,0.0,0.0,0.0,0.0,23.4,37.4,34.0,24.11,5.92
2020-08-12,0.0,30.7,22.2,26.0,30.5,24.5,27.0,2020-08-12T06:11,2020-08-12T20:06,0.0,0.0,0.0,0.0,22.2,34.6,41.0,25.3,6.15
2020-08-13,1.0,29.4,22.5,25.5,30.5,24.0,26.4,2020-08-13T06:12,2020-08-13T20:05,0.0,0.0,0.0,0.0,26.0,41.8,43.0,23.15,5.54
2020-08-14,1.0,28.1,21.9,24.6,26.9,21.6,23.7,2020-08-14T06:13,2020-08-14T20:04,0.0,0.0,0.0,0.0,25.7,41.4,53.0,25.51,6.54
2020-08-15,0.0,28.2,22.0,24.5,27.6,21.0,23.1,2020-08-15T06:14,2020-08-15T20:02,0.0,0.0,0.0,0.0,27.5,42.1,58.0,25.18,6.77
2020-08-16,1.0,26.8,21.7,23.8,25.2,20.4,21.9,2020-08-16T06:15,2020-08-16T20:01,0.0,0.0,0.0,0.0,31.2,48.2,51.0,23.52,6.44
2020-08-17,1.0,26.7,22.2,24.0,24.7,20.1,21.8,2020-08-17T06:16,2020-08-17T19:59,0.0,0.0,0.0,0.0,28.9,46.1,49.0,23.19,6.67
2020-08-18,2.0,27.7,21.5,24.2,27.9,21.1,23.6,2020-08-18T06:17,2020-08-18T19:58,0.0,0.0,0.0,0.0,24.9,39.6,40.0,22.1,5.76
2020-08-19,1.0,28.2,20.9,24.3,30.1,22.5,25.2,2020-08-19T06:18,2020-08-19T19:56,0.0,0.0,0.0,0.0,20.0,31.7,39.0,23.87,5.43
2020-08-20,51.0,26.4,21.1,23.5,27.5,22.1,24.5,2020-08-20T06:19,2020-08-20T19:55,0.2,0.2,0.0,1.0,15.3,25.2,4.0,16.19,3.55
2020-08-21,53.0,27.2,20.5,23.6,27.9,21.9,24.9,2020-08-21T06:20,2020-08-21T19:54,2.5,2.5,0.0,8.0,22.3,36.0,358.0,17.49,3.87
2020-08-22,2.0,28.7,20.3,24.6,32.1,23.5,27.4,2020-08-22T06:21,2020-08-22T19:52,0.0,0.0,0.0,0.0,18.6,32.4,26.0,21.16,4.56
2020-08-23,1.0,28.8,21.9,25.0,29.6,23.4,26.1,2020-08-23T06:22,2020-08-23T19:51,0.0,0.0,0.0,0.0,23.7,38.2,38.0,22.1,5.11
2020-08-24,2.0,28.7,22.0,24.9,30.3,23.5,25.7,2020-08-24T06:23,2020-08-24T19:49,0.0,0.0,0.0,0.0,26.9,43.2,43.0,22.6,5.3
2020-08-25,1.0,28.3,21.8,24.6,29.6,22.1,25.0,2020-08-25T06:24,2020-08-25T19:47,0.0,0.0,0.0,0.0,19.6,30.6,35.0,23.33,5.56
2020-08-26,2.0,28.0,21.3,24.2,28.5,22.9,25.0,2020-08-26T06:25,2020-08-26T19:46,0.0,0.0,0.0,0.0,21.8,33.1,30.0,21.29,4.92
2020-08-27,1.0,28.3,21.1,24.5,29.6,23.3,25.8,2020-08-27T06:26,2020-08-27T19:44,0.0,0.0,0.0,0.0,17.2,26.6,39.0,21.36,4.8
2020-08-28,0.0,31.0,20.6,25.4,31.0,22.2,26.0,2020-08-28T06:27,2020-08-28T19:43,0.0,0.0,0.0,0.0,22.3,34.9,52.0,23.57,5.88
2020-08-29,0.0,30.8,22.2,25.8,30.9,22.5,25.7,2020-08-29T06:28,2020-08-29T19:41,0.0,0.0,0.0,0.0,25.5,40.0,52.0,23.39,6.28
2020-08-30,2.0,29.6,22.4,25.2,32.6,24.8,27.4,2020-08-30T06:29,2020-08-30T19:40,0.0,0.0,0.0,0.0,19.9,31.0,28.0,22.28,4.79
2020-08-31,2.0,28.9,22.2,24.8,31.2,24.3,26.7,2020-08-31T06:30,2020-08-31T19:38,0.0,0.0,0.0,0.0,21.5,32.4,29.0,21.55,4.73
2020-09-01,1.0,30.0,21.2,24.9,30.6,22.9,25.9,2020-09-01T06:31,2020-09-01T19:36,0.0,0.0,0.0,0.0,18.8,31.3,46.0,22.72,5.26
2020-09-02,0.0,29.9,20.9,24.7,31.5,23.5,26.4,2020-09-02T06:32,2020-09-02T19:35,0.0,0.0,0.0,0.0,20.2,29.9,40.0,22.39,5.0
2020-09-03,1.0,29.2,21.7,24.9,32.2,23.7,26.9,2020-09-03T06:33,2020-09-03T19:33,0.0,0.0,0.0,0.0,18.3,27.7,42.0,21.55,4.6
2020-09-04,51.0,25.4,20.6,23.3,26.4,20.1,24.1,2020-09-04T06:34,2020-09-04T19:31,0.3,0.3,0.0,3.0,34.3,47.9,358.0,15.04,3.39
2020-09-05,53.0,24.5,19.7,22.0,23.4,18.9,21.2,2020-09-05T06:35,2020-09-05T19:30,3.8,3.8,0.0,14.0,24.2,43.2,357.0,16.57,4.01
2020-09-06,2.0,26.6,19.9,23.3,27.0,21.5,24.1,2020-09-06T06:36,2020-09-06T19:28,0.0,0.0,0.0,0.0,17.5,28.8,18.0,17.18,3.95
2020-09-07,0.0,28.2,20.8,23.9,28.9,22.1,24.7,2020-09-07T06:37,2020-09-07T19:26,0.0,0.0,0.0,0.0,22.4,36.4,46.0,20.9,4.77
2020-09-08,2.0,27.4,21.5,24.1,27.0,23.5,24.7,2020-09-08T06:38,2020-09-08T19:25,0.0,0.0,0.0,0.0,27.3,42.8,40.0,16.93,4.18
2020-09-09,1.0,27.1,21.9,24.0,26.3,20.7,23.4,2020-09-09T06:39,2020-09-09T19:23,0.0,0.0,0.0,0.0,31.9,49.7,45.0,18.33,4.73
2020-09-10,1.0,27.1,20.9,23.6,27.1,20.3,22.8,2020-09-10T06:40,2020-09-10T19:21,0.0,0.0,0.0,0.0,29.5,45.4,49.0,16.56,4.64
2020-09-11,2.0,27.3,21.5,23.8,26.7,21.4,22.8,2020-09-11T06:41,2020-09-11T19:20,0.0,0.0,0.0,0.0,33.7,51.8,48.0,17.82,4.92
2020-09-12,2.0,27.3,22.3,24.3,26.8,21.7,23.6,2020-09-12T06:42,2020-09-12T19:18,0.0,0.0,0.0,0.0,32.4,50.8,45.0,18.61,5.06
2020-09-13,53.0,25.6,22.6,23.7,25.5,23.3,24.4,2020-09-13T06:43,2020-09-13T19:16,1.5,1.5,0.0,4.0,30.7,44.6,32.0,9.41,2.72
2020-09-14,2.0,27.0,22.4,24.2,26.0,22.3,23.9,2020-09-14T06:44,2020-09-14T19:15,0.0,0.0,0.0,0.0,31.3,46.4,36.0,15.86,4.38
2020-09-15,1.0,27.8,22.4,24.3,26.1,21.9,23.2,2020-09-15T06:45,2020-09-15T19:13,0.0,0.0,0.0,0.0,34.2,52.9,46.0,19.61,5.45
2020-09-16,1.0,26.6,21.9,23.6,25.8,21.2,22.6,2020-09-16T06:46,2020-09-16T19:11,0.0,0.0,0.0,0.0,33.1,52.2,50.0,18.31,4.84
2020-09-17,2.0,26.3,21.5,23.6,29.2,21.5,24.7,2020-09-17T06:47,2020-09-17T19:09,0.0,0.0,0.0,0.0,21.1,36.0,35.0,17.16,3.94
2020-09-18,2.0,25.9,20.9,23.0,25.9,20.3,23.6,2020-09-18T06:48,2020-09-18T19:08,0.0,0.0,0.0,0.0,29.1,45.7,40.0,16.33,3.71
2020-09-19,2.0,23.5,19.4,21.2,20.8,15.6,18.0,2020-09-19T06:49,2020-09-19T19:06,0.0,0.0,0.0,0.0,32.4,52.2,46.0,17.4,5.02
2020-09-20,51.0,21.8,19.4,20.7,19.2,15.7,17.9,2020-09-20T06:50,2020-09-20T19:04,0.1,0.1,0.0,1.0,30.6,48.2,44.0,6.02,3.51
2020-09-21,1.0,24.6,20.1,21.9,21.9,18.2,19.8,2020-09-21T06:51,2020-09-21T19:03,0.0,0.0,0.0,0.0,27.5,46.4,49.0,13.84,4.45
2020-09-22,2.0,25.1,20.1,22.0,23.7,19.0,20.5,2020-09-22T06:52,2020-09-22T19:01,0.0,0.0,0.0,0.0,24.6,40.3,47.0,16.78,4.56
2020-09-23,1.0,24.6,19.2,21.6,25.6,19.7,22.5,2020-09-23T06:53,2020-09-23T18:59,0.0,0.0,0.0,0.0,14.0,26.3,46.0,14.42,2.93
2020-09-24,2.0,26.6,18.0,22.3,28.0,19.4,23.7,2020-09-24T06:54,2020-09-24T18:57,0.0,0.0,0.0,0.0,12.2,20.5,209.0,17.83,3.62
2020-09-25,2.0,26.0,20.1,23.3,27.7,21.8,25.0,2020-09-25T06:55,2020-09-25T18:56,0.0,0.0,0.0,0.0,12.7,23.8,231.0,15.71,3.16
2020-09-26,1.0,29.8,20.8,25.5,29.2,22.8,25.8,2020-09-26T06:56,2020-09-26T18:54,0.0,0.0,0.0,0.0,19.0,43.9,184.0,16.12,4.42
2020-09-27,51.0,26.0,21.9,23.9,25.1,20.3,23.1,2020-09-27T06:57,2020-09-27T18:52,0.2,0.2,0.0,2.0,26.3,45.0,244.0,17.46,4.66
2020-09-28,1.0,26.8,20.1,24.0,27.5,21.2,24.6,2020-09-28T06:58,2020-09-28T18:51,0.0,0.0,0.0,0.0,11.2,20.5,176.0,17.39,3.78
2020-09-29,51.0,26.8,21.0,23.9,27.5,21.9,24.4,2020-09-29T06:59,2020-09-29T18:49,0.5,0.5,0.0,2.0,19.6,42.8,226.0,14.26,3.73
2020-09-30,55.0,21.8,17.5,19.6,21.2,17.5,19.4,2020-09-30T07:00,2020-09-30T18:47,4.6,4.6,0.0,9.0,14.4,33.1,274.0,14.36,2.83
2020-10-01,1.0,22.4,15.8,19.8,20.5,14.8,18.4,2020-10-01T07:01,2020-10-01T18:46,0.0,0.0,0.0,0.0,16.3,29.9,228.0,14.95,3.35
2020-10-02,0.0,23.6,16.3,19.8,22.2,15.3,18.8,2020-10-02T07:02,2020-10-02T18:44,0.0,0.0,0.0,0.0,15.7,27.4,207.0,16.36,3.52
2020-10-03,1.0,25.6,17.0,21.4,26.3,16.8,21.7,2020-10-03T07:03,2020-10-03T18:42,0.0,0.0,0.0,0.0,10.3,16.6,133.0,16.98,3.46
2020-10-04,0.0,26.9,18.2,22.5,28.4,18.9,23.6,2020-10-04T07:04,2020-10-04T18:41,0.0,0.0,0.0,0.0,11.9,16.6,162.0,16.54,3.35
2020-10-05,1.0,28.7,19.5,24.4,30.3,20.5,25.8,2020-10-05T07:05,2020-10-05T18:39,0.0,0.0,0.0,0.0,11.2,21.6,164.0,15.23,3.41
2020-10-06,1.0,28.0,19.6,23.3,29.8,21.0,25.3,2020-10-06T07:06,2020-10-06T18:37,0.0,0.0,0.0,0.0,9.9,20.2,209.0,15.33,3.15
2020-10-07,1.0,27.9,21.5,24.3,30.0,23.2,26.3,2020-10-07T07:07,2020-10-07T18:36,0.0,0.0,0.0,0.0,13.2,20.2,205.0,15.38,3.34
2020-10-08,61.0,25.9,18.4,23.5,26.7,19.9,24.7,2020-10-08T07:08,2020-10-08T18:34,6.9,6.9,0.0,8.0,14.4,51.1,172.0,4.62,2.04
2020-10-09,63.0,20.7,16.9,18.6,20.8,17.0,18.6,2020-10-09T07:09,2020-10-09T18:33,9.5,9.5,0.0,12.0,16.9,28.1,262.0,12.76,2.34
2020-10-10,51.0,20.3,16.2,18.2,20.0,15.9,17.9,2020-10-10T07:10,2020-10-10T18:31,0.8,0.8,0.0,6.0,15.6,28.4,257.0,10.02,2.02
2020-10-11,0.0,22.7,16.4,19.5,23.7,16.5,20.0,2020-10-11T07:11,2020-10-11T18:29,0.0,0.0,0.0,0.0,15.9,26.3,153.0,14.43,2.66
2020-10-12,1.0,23.0,16.4,19.9,24.5,17.4,21.2,2020-10-12T07:12,2020-10-12T18:28,0.0,0.0,0.0,0.0,11.3,20.2,129.0,13.93,2.44
2020-10-13,3.0,26.6,17.8,21.2,27.6,18.2,21.7,2020-10-13T07:14,2020-10-13T18:26,0.0,0.0,0.0,0.0,29.5,49.7,189.0,13.83,3.03
2020-10-14,1.0,23.6,19.0,21.1,22.5,19.7,21.0,2020-10-14T07:15,2020-10-14T18:25,0.0,0.0,0.0,0.0,21.6,35.3,216.0,12.86,2.91
2020-10-15,0.0,23.5,16.5,20.4,23.7,16.8,20.7,2020-10-15T07:16,2020-10-15T18:23,0.0,0.0,0.0,0.0,11.9,21.2,203.0,14.41,2.82
2020-10-16,1.0,23.9,16.1,19.9,24.0,15.9,19.9,2020-10-16T07:17,2020-10-16T18:21,0.0,0.0,0.0,0.0,16.1,27.4,192.0,14.62,2.85
2020-10-17,51.0,25.1,19.4,22.1,24.4,19.4,21.8,2020-10-17T07:18,2020-10-17T18:20,0.3,0.3,0.0,2.0,21.5,33.1,207.0,10.19,3.12
2020-10-18,61.0,20.4,16.1,18.3,20.8,13.8,17.6,2020-10-18T07:19,2020-10-18T18:18,10.6,10.6,0.0,16.0,25.6,41.0,32.0,5.3,1.59
2020-10-19,51.0,18.2,15.9,16.9,15.0,12.2,13.4,2020-10-19T07:20,2020-10-19T18:17,0.6,0.6,0.0,3.0,26.4,42.1,29.0,8.28,3.22
2020-10-20,53.0,18.7,15.6,17.2,14.6,12.7,13.6,2020-10-20T07:21,2020-10-20T18:16,3.3,3.3,0.0,12.0,32.7,53.3,52.0,8.51,2.87
2020-10-21,51.0,20.8,16.6,18.5,18.1,12.8,15.5,2020-10-21T07:22,2020-10-21T18:14,0.8,0.8,0.0,3.0,33.9,52.2,53.0,9.44,2.93
2020-10-22,1.0,21.9,17.2,18.8,21.6,16.5,18.4,2020-10-22T07:23,2020-10-22T18:13,0.0,0.0,0.0,0.0,17.9,32.8,49.0,12.36,2.48
2020-10-23,1.0,22.0,16.5,18.6,23.2,16.8,19.3,2020-10-23T07:25,2020-10-23T18:11,0.0,0.0,0.0,0.0,10.1,18.7,53.0,12.83,2.23
2020-10-24,3.0,21.1,15.0,17.9,22.4,15.8,19.1,2020-10-24T07:26,2020-10-24T18:10,0.0,0.0,0.0,0.0,7.8,16.6,219.0,11.32,1.87
2020-10-25,3.0,22.2,15.2,18.5,23.8,15.9,19.8,2020-10-25T07:27,2020-10-25T18:09,0.0,0.0,0.0,0.0,9.7,14.4,134.0,9.69,1.68
2020-10-26,3.0,21.1,15.2,18.5,22.3,15.8,19.0,2020-10-26T07:28,2020-10-26T18:07,0.0,0.0,0.0,0.0,16.6,27.7,244.0,11.46,1.92
2020-10-27,1.0,22.0,14.7,17.9,21.5,15.0,17.6,2020-10-27T07:29,2020-10-27T18:06,0.0,0.0,0.0,0.0,21.5,32.4,65.0,11.12,2.11
2020-10-28,2.0,20.4,17.3,18.5,21.7,17.4,19.4,2020-10-28T07:30,2020-10-28T18:05,0.0,0.0,0.0,0.0,13.4,23.8,59.0,7.44,1.34
2020-10-29,63.0,18.6,15.3,17.1,18.8,16.0,17.8,2020-10-29T07:32,2020-10-29T18:03,10.4,10.4,0.0,12.0,12.1,26.3,295.0,6.0,1.08
2020-10-30,63.0,17.6,14.0,15.6,18.4,11.7,15.3,2020-10-30T07:33,2020-10-30T18:02,18.6,18.6,0.0,17.0,22.5,33.1,325.0,6.27,1.18
2020-10-31,55.0,15.7,12.2,14.0,13.3,8.6,11.0,2020-10-31T07:34,2020-10-31T18:01,4.0,4.0,0.0,8.0,23.7,38.9,274.0,9.01,2.24
2020-11-01,61.0,15.5,11.2,13.2,11.9,8.0,10.2,2020-11-01T07:35,2020-11-01T17:59,5.7,5.7,0.0,8.0,28.7,46.8,308.0,10.17,1.94
2020-11-02,0.0,16.1,11.3,14.0,14.3,9.3,12.5,2020-11-02T07:36,2020-11-02T17:58,0.0,0.0,0.0,0.0,6.3,13.7,221.0,11.94,1.86
2020-11-03,51.0,16.4,13.6,14.6,15.6,12.2,13.7,2020-11-03T07:38,2020-11-03T17:57,0.9,0.9,0.0,4.0,8.3,13.7,246.0,8.95,1.47
2020-11-04,53.0,14.9,13.1,13.9,13.1,10.6,11.9,2020-11-04T07:39,2020-11-04T17:56,6.6,6.6,0.0,15.0,20.1,37.1,11.0,6.42,1.2
2020-11-05,53.0,16.4,13.6,14.9,14.4,11.0,12.1,2020-11-05T07:40,2020-11-05T17:55,7.6,7.6,0.0,23.0,34.1,51.5,21.0,5.5,1.19
2020-11-06,51.0,15.8,13.7,14.9,11.6,10.1,11.0,2020-11-06T07:41,2020-11-06T17:54,2.2,2.2,0.0,13.0,32.5,51.1,32.0,5.67,1.82
2020-11-07,51.0,15.1,12.7,13.8,12.0,8.6,10.2,2020-11-07T07:42,2020-11-07T17:53,0.9,0.9,0.0,3.0,25.3,43.2,38.0,6.28,1.98
2020-11-08,2.0,16.7,13.7,14.9,13.0,10.8,11.7,2020-11-08T07:43,2020-11-08T17:51,0.0,0.0,0.0,0.0,28.5,45.7,59.0,8.83,2.11
2020-11-09,2.0,17.6,14.3,15.7,15.1,11.6,13.3,2020-11-09T07:45,2020-11-09T17:50,0.0,0.0,0.0,0.0,22.0,35.3,50.0,7.55,1.81
2020-11-10,3.0,16.1,14.5,15.3,13.0,11.0,12.0,2020-11-10T07:46,2020-11-10T17:50,0.0,0.0,0.0,0.0,30.6,47.2,46.0,4.98,1.79
2020-11-11,51.0,16.2,13.5,14.6,13.8,9.3,10.9,2020-11-11T07:47,2020-11-11T17:49,0.3,0.3,0.0,2.0,31.8,49.3,48.0,5.86,1.98
2020-11-12,2.0,16.4,13.3,14.4,13.4,9.4,11.1,2020-11-12T07:48,2020-11-12T17:48,0.0,0.0,0.0,0.0,26.1,45.0,60.0,7.45,2.18
2020-11-13,2.0,16.5,13.1,14.2,14.1,10.2,11.7,2020-11-13T07:49,2020-11-13T17:47,0.0,0.0,0.0,0.0,21.1,32.8,61.0,7.71,1.77
2020-11-14,51.0,13.7,12.5,13.0,11.3,9.5,10.6,2020-11-14T07:51,2020-11-14T17:46,2.1,2.1,0.0,11.0,22.1,36.4,23.0,4.21,1.0
2020-11-15,51.0,13.6,11.2,12.2,11.4,8.4,9.8,2020-11-15T07:52,2020-11-15T17:45,0.1,0.1,0.0,1.0,17.1,27.7,19.0,6.22,1.21
2020-11-16,2.0,14.9,9.5,12.4,13.8,8.3,11.0,2020-11-16T07:53,2020-11-16T17:44,0.0,0.0,0.0,0.0,11.7,19.4,45.0,7.42,1.19
2020-11-17,3.0,15.8,8.9,12.2,14.2,7.0,10.6,2020-11-17T07:54,2020-11-17T17:43,0.0,0.0,0.0,0.0,15.9,23.4,59.0,9.3,1.39
2020-11-18,51.0,14.3,11.9,12.9,12.2,8.2,10.4,2020-11-18T07:55,2020-11-18T17:43,1.5,1.5,0.0,7.0,29.1,45.0,44.0,4.91,1.01
2020-11-19,2.0,13.4,11.3,12.2,8.0,5.8,6.4,2020-11-19T07:56,2020-11-19T17:42,0.0,0.0,0.0,0.0,40.1,63.0,52.0,6.58,2.2
2020-11-20,2.0,13.2,11.2,12.1,7.9,6.0,6.7,2020-11-20T07:58,2020-11-20T17:41,0.0,0.0,0.0,0.0,31.3,50.4,51.0,6.93,2.57
2020-11-21,51.0,13.0,10.7,11.5,8.7,5.8,7.0,2020-11-21T07:59,2020-11-21T17:41,0.2,0.2,0.0,1.0,31.2,48.2,49.0,6.14,1.93
2020-11-22,51.0,12.0,9.8,10.7,7.0,5.2,6.3,2020-11-22T08:00,2020-11-22T17:40,1.2,1.2,0.0,6.0,27.8,44.6,52.0,4.82,1.57
2020-11-23,1.0,13.2,8.9,10.5,10.6,5.9,7.5,2020-11-23T08:01,2020-11-23T17:39,0.0,0.0,0.0,0.0,18.9,32.0,68.0,9.29,1.63
2020-11-24,51.0,12.6,8.5,10.4,8.7,6.1,7.1,2020-11-24T08:02,2020-11-24T17:39,0.3,0.3,0.0,2.0,27.0,42.5,40.0,6.01,1.34
2020-11-25,51.0,12.5,10.7,11.3,7.0,5.1,5.9,2020-11-25T08:03,2020-11-25T17:38,0.7,0.7,0.0,3.0,31.1,48.2,49.0,5.94,2.39
2020-11-26,2.0,13.8,10.2,11.4,9.8,5.9,7.3,2020-11-26T08:04,2020-11-26T17:38,0.0,0.0,0.0,0.0,23.8,38.5,53.0,8.65,2.2
2020-11-27,0.0,15.3,9.5,11.6,12.9,7.0,9.2,2020-11-27T08:05,2020-11-27T17:37,0.0,0.0,0.0,0.0,15.0,24.5,73.0,9.1,1.5
2020-11-28,1.0,13.6,6.7,10.3,10.9,4.3,8.3,2020-11-28T08:07,2020-11-28T17:37,0.0,0.0,0.0,0.0,12.6,22.0,199.0,8.68,1.2
2020-11-29,1.0,15.2,7.3,11.0,12.9,4.6,8.5,2020-11-29T08:08,2020-11-29T17:37,0.0,0.0,0.0,0.0,11.8,19.4,152.0,7.33,1.41
2020-11-30,51.0,14.2,8.1,11.0,12.7,4.9,8.1,2020-11-30T08:09,2020-11-30T17:36,0.6,0.6,0.0,4.0,28.0,45.7,14.0,7.71,1.25
2020-12-01,51.0,9.3,6.7,7.9,4.8,2.5,3.3,2020-12-01T08:10,2020-12-01T17:36,4.6,4.6,0.0,20.0,28.8,42.5,2.0,1.24,0.89
2020-12-02,51.0,8.1,6.5,7.2,4.6,2.3,3.2,2020-12-02T08:11,2020-12-02T17:36,0.1,0.1,0.0,1.0,17.2,29.2,19.0,2.61,0.93
2020-12-03,3.0,13.4,8.2,10.4,11.1,4.9,7.8,2020-12-03T08:12,2020-12-03T17:36,0.0,0.0,0.0,0.0,15.2,24.1,61.0,4.65,1.04
2020-12-04,1.0,15.6,8.8,11.7,14.5,6.9,10.1,2020-12-04T08:13,2020-12-04T17:36,0.0,0.0,0.0,0.0,12.0,18.7,77.0,8.27,1.14
2020-12-05,2.0,14.7,9.2,11.9,13.2,8.0,10.5,2020-12-05T08:14,2020-12-05T17:35,0.0,0.0,0.0,0.0,16.0,25.2,46.0,6.7,0.96
2020-12-06,3.0,14.1,10.9,12.2,11.2,7.5,9.4,2020-12-06T08:14,2020-12-06T17:35,0.0,0.0,0.0,0.0,23.4,34.6,55.0,5.91,1.0
2020-12-07,51.0,13.0,10.1,11.2,9.6,6.9,7.7,2020-12-07T08:15,2020-12-07T17:35,0.4,0.4,0.0,2.0,25.0,41.4,68.0,5.68,1.23
2020-12-08,53.0,13.6,8.5,11.5,10.3,6.7,9.0,2020-12-08T08:16,2020-12-08T17:35,0.8,0.8,0.0,2.0,22.9,41.0,223.0,7.01,1.1
2020-12-09,51.0,14.6,6.9,10.7,13.4,5.0,8.8,2020-12-09T08:17,2020-12-09T17:35,1.0,1.0,0.0,4.0,12.9,22.7,84.0,7.4,1.13
2020-12-10,1.0,15.9,12.2,13.9,13.3,8.9,11.0,2020-12-10T08:18,2020-12-10T17:35,0.0,0.0,0.0,0.0,17.8,29.2,140.0,6.09,1.94
2020-12-11,53.0,14.7,11.6,13.2,11.9,8.6,10.6,2020-12-11T08:19,2020-12-11T17:35,3.3,3.3,0.0,8.0,25.5,42.8,199.0,6.62,1.44
2020-12-12,53.0,14.6,10.9,12.8,12.4,8.8,10.5,2020-12-12T08:20,2020-12-12T17:36,0.8,0.8,0.0,2.0,14.3,45.0,130.0,2.98,1.11
2020-12-13,53.0,14.4,12.3,13.1,13.7,10.2,11.4,2020-12-13T08:20,2020-12-13T17:36,3.2,3.2,0.0,9.0,17.6,28.8,109.0,2.39,0.78
2020-12-14,61.0,13.2,11.5,12.2,10.5,8.2,9.3,2020-12-14T08:21,2020-12-14T17:36,4.0,4.0,0.0,10.0,26.4,41.0,20.0,3.01,0.47
2020-12-15,53.0,11.6,9.7,10.4,7.8,5.3,6.0,2020-12-15T08:22,2020-12-15T17:36,9.9,9.9,0.0,24.0,31.1,47.5,13.0,1.52,0.63
2020-12-16,51.0,11.0,9.5,10.1,8.2,5.6,6.9,2020-12-16T08:23,2020-12-16T17:37,0.4,0.4,0.0,3.0,21.6,34.9,35.0,2.61,0.89
2020-12-17,3.0,11.1,9.0,9.7,8.0,6.0,6.7,2020-12-17T08:23,2020-12-17T17:37,0.0,0.0,0.0,0.0,18.4,29.2,53.0,3.88,0.87
2020-12-18,51.0,11.0,8.3,9.8,8.0,5.8,6.9,2020-12-18T08:24,2020-12-18T17:37,0.6,0.6,0.0,5.0,14.3,25.9,19.0,3.07,0.85
2020-12-19,3.0,10.4,7.8,8.8,7.4,5.0,5.9,2020-12-19T08:24,2020-12-19T17:38,0.0,0.0,0.0,0.0,16.4,27.4,13.0,4.02,0.75
2020-12-20,3.0,10.9,8.0,9.2,7.5,4.9,6.0,2020-12-20T08:25,2020-12-20T17:38,0.0,0.0,0.0,0.0,21.4,36.4,56.0,4.83,0.93
2020-12-21,3.0,9.4,7.3,8.5,5.3,3.5,4.7,2020-12-21T08:25,2020-12-21T17:38,0.0,0.0,0.0,0.0,20.8,37.4,47.0,2.34,0.96
2020-12-22,51.0,8.7,5.9,7.3,5.0,3.2,3.8,2020-12-22T08:26,2020-12-22T17:39,0.3,0.3,0.0,3.0,17.6,28.8,45.0,5.81,1.05
